0.79918092408631,{'bagging_fraction': 0.9779325496127981, 'bagging_freq': 9.068090705887423, 'feature_fraction': 0.6085006505466397, 'lambda_l1': 0.9965168278465408, 'lambda_l2': 0.021622361453081197, 'learning_rate': 0.1, 'max_depth': 6.7757327319577625, 'min_child_samples': 5.7876423289511765, 'num_leaves': 20.52307259233567}
0.7839121713756714,{'bagging_fraction': 0.8250087552084953, 'bagging_freq': 5.45944000758423, 'feature_fraction': 0.7812708696233218, 'lambda_l1': 0.9302717549492266, 'lambda_l2': 0.40705923859918847, 'learning_rate': 0.0843306655878558, 'max_depth': 12.605496558705388, 'min_child_samples': 5.018737153926628, 'num_leaves': 141.7570014848749}
