1.7957930321692785,{'alpha': 0.0001, 'beta_1': 0.3, 'beta_2': 0.3, 'epsilon': 1e-08, 'learning_rate_init': 0.0001, 'max_fun': 16388.929430873748, 'max_iter': 3881.032166546049, 'momentum': 0.9, 'n_iter_no_change': 20.0, 'power_t': 0.005, 'tol': 1e-05, 'validation_fraction': 0.9}
2.378350289133868,{'alpha': 0.4563667233840255, 'beta_1': 0.3, 'beta_2': 0.999, 'epsilon': 1e-08, 'learning_rate_init': 0.0001, 'max_fun': 18795.717282630936, 'max_iter': 439.204073929035, 'momentum': 0.0001, 'n_iter_no_change': 20.0, 'power_t': 50.0, 'tol': 1e-05, 'validation_fraction': 0.0001}
